Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Sales_Lag1,Sales_RollingMean4,WeekOfYear,IsThanksgiving,Predicted_Sales,Recommendation
23,2012-08-24,1702220.96,0,64.63,3.874,138.2814516,4.156,2012,8,34,1510131.45,1421575.4700000002,34,0,1423082.9311519254,Maintain current stock and price
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,2012,8,35,1702220.96,1516397.62,35,0,1484856.5989989347,Maintain current stock and price
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,2012,9,36,1577468.78,1556533.2374999998,36,0,1539295.295782765,Maintain current stock and price
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,2012,9,37,1427162.26,1554245.8624999998,37,0,1500183.1357112038,Maintain current stock and price
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,2012,9,38,1279041.64,1496473.4100000001,38,0,1321818.0091827959,Reduce price / promo (demand softening)
23,2012-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,2012,9,39,1338627.55,1405575.0574999999,39,0,1375188.6941723418,Maintain current stock and price
23,2012-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,2012,10,40,1319035.06,1340966.6275,40,0,1354152.370675138,Maintain current stock and price
23,2012-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,2012,10,41,1464616.59,1350330.21,41,0,1376605.0236024484,Maintain current stock and price
23,2012-10-19,1363155.77,0,47.89,4.0,138.8336129,4.145,2012,10,42,1412925.25,1383801.1125,42,0,1401750.666185953,Maintain current stock and price
23,2012-10-26,1347454.59,0,50.56,3.917,138.7281613,4.145,2012,10,43,1363155.77,1389933.1675000002,43,0,1387408.0309135634,Maintain current stock and price
24,2012-04-06,1524734.29,0,45.25,4.143,137.7970968,8.983,2012,4,14,1230106.13,1254241.2225,14,0,1270035.0698102687,Maintain current stock and price
24,2012-04-13,1285783.87,0,48.65,4.187,137.868,8.983,2012,4,15,1524734.29,1303965.8699999999,15,0,1317976.702611229,Maintain current stock and price
24,2012-04-20,1208654.4,0,61.05,4.17,137.9230667,8.983,2012,4,16,1285783.87,1315587.0574999999,16,0,1304733.2241765447,Maintain current stock and price
24,2012-04-27,1194334.65,0,49.26,4.163,137.9781333,8.983,2012,4,17,1208654.4,1312319.6725,17,0,1300489.088403162,Maintain current stock and price
24,2012-05-04,1306551.71,0,52.14,4.124,138.0332,8.983,2012,5,18,1194334.65,1303376.8025,18,0,1295666.6058722907,Maintain current stock and price
24,2012-05-11,1355391.79,0,58.7,4.055,138.0882667,8.983,2012,5,19,1306551.71,1248831.1575,19,0,1283168.8823737495,Maintain current stock and price
24,2012-05-18,1298809.8,0,63.1,4.029,138.1065806,8.983,2012,5,20,1355391.79,1266233.1375,20,0,1290486.2040181465,Maintain current stock and price
24,2012-05-25,1407897.57,0,65.79,3.979,138.1101935,8.983,2012,5,21,1298809.8,1288771.9874999998,21,0,1294825.27561719,Maintain current stock and price
24,2012-06-01,1467722.19,0,71.79,3.915,138.1138065,8.983,2012,6,22,1407897.57,1342162.7175,22,0,1360824.8470869386,Maintain current stock and price
24,2012-06-08,1406313.13,0,59.93,3.871,138.1174194,8.983,2012,6,23,1467722.19,1382455.3375000001,23,0,1397226.873821006,Maintain current stock and price
24,2012-06-15,1364445.98,0,68.28,3.786,138.1295333,8.983,2012,6,24,1406313.13,1395185.6725,24,0,1384808.628754423,Maintain current stock and price
24,2012-06-22,1434709.63,0,72.29,3.722,138.1629,8.983,2012,6,25,1364445.98,1411594.7175,25,0,1359328.178058509,Maintain current stock and price
24,2012-06-29,1428869.9,0,70.4,3.667,138.1962667,8.983,2012,6,26,1434709.63,1418297.7325,26,0,1404853.035730827,Maintain current stock and price
24,2012-07-06,1645097.75,0,77.18,3.646,138.2296333,8.953,2012,7,27,1428869.9,1408584.66,27,0,1398541.3867151635,Maintain current stock and price
24,2012-07-13,1405475.78,0,75.36,3.689,138.263,8.953,2012,7,28,1645097.75,1468280.815,28,0,1474257.267169576,Maintain current stock and price
24,2012-07-20,1394299.0,0,76.42,3.732,138.2331935,8.953,2012,7,29,1405475.78,1478538.2650000001,29,0,1414610.4175290372,Maintain current stock and price
24,2012-07-27,1307339.14,0,73.62,3.82,138.2033871,8.953,2012,7,30,1394299.0,1468435.6075,30,0,1400681.7257847358,Maintain current stock and price
24,2012-08-03,1440374.13,0,73.26,3.819,138.1735806,8.953,2012,8,31,1307339.14,1438052.9175,31,0,1391487.8726128964,Maintain current stock and price
24,2012-08-10,1497054.81,0,75.53,3.863,138.1437742,8.953,2012,8,32,1440374.13,1386872.0125,32,0,1399201.6036990315,Maintain current stock and price
24,2012-08-17,1397970.54,0,72.87,3.963,138.1857097,8.953,2012,8,33,1497054.81,1409766.77,33,0,1404312.0264153425,Maintain current stock and price
24,2012-08-24,1303726.54,0,68.13,3.997,138.2814516,8.953,2012,8,34,1397970.54,1410684.655,34,0,1380115.6965824235,Maintain current stock and price
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,2012,8,35,1303726.54,1409781.5050000001,35,0,1333214.8595882966,Reduce price / promo (demand softening)
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,9,36,1344558.92,1385827.7025000001,36,0,1354149.7482670054,Maintain current stock and price
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,2012,9,37,1477134.75,1380847.6875,37,0,1395933.3812309103,Maintain current stock and price
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,2012,9,38,1242909.53,1342082.435,38,0,1314897.4734442066,Maintain current stock and price
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,2012,9,39,1261158.47,1331440.4175,39,0,1302557.839532541,Maintain current stock and price
24,2012-10-05,1416720.54,0,60.35,4.151,138.8256,8.693,2012,10,40,1259278.36,1310120.2774999999,40,0,1317942.0980910517,Maintain current stock and price
24,2012-10-12,1416301.17,0,51.64,4.186,138.9117,8.693,2012,10,41,1416720.54,1295016.725,41,0,1318436.9693591176,Maintain current stock and price
24,2012-10-19,1255414.84,0,52.59,4.153,138.8336129,8.693,2012,10,42,1416301.17,1338364.635,42,0,1350347.4084154891,Maintain current stock and price
24,2012-10-26,1307182.29,0,55.16,4.071,138.7281613,8.693,2012,10,43,1255414.84,1336928.7275,43,0,1320092.2739507968,Maintain current stock and price
25,2012-04-06,791356.9,0,44.73,3.996,214.2387053,7.139,2012,4,14,684348.92,659774.125,14,0,692480.4109156101,Maintain current stock and price
25,2012-04-13,658691.56,0,42.46,4.044,214.3127027,7.139,2012,4,15,791356.9,696685.4675,15,0,756000.3361448906,Increase stock (demand rising)
25,2012-04-20,661566.48,0,57.1,4.027,214.3675045,7.139,2012,4,16,658691.56,701807.29,16,0,662179.5425214235,Reduce price / promo (demand softening)
25,2012-04-27,655157.32,0,44.2,4.004,214.4223063,7.139,2012,4,17,661566.48,698990.965,17,0,663141.3009424347,Reduce price / promo (demand softening)
25,2012-05-04,696421.72,0,58.76,3.951,214.4771081,7.139,2012,5,18,655157.32,691693.065,18,0,659962.9306148605,Maintain current stock and price
25,2012-05-11,739866.16,0,59.21,3.889,214.5319099,7.139,2012,5,19,696421.72,667959.27,19,0,700179.4770702327,Maintain current stock and price
25,2012-05-18,717207.19,0,58.21,3.848,214.5485571,7.139,2012,5,20,739866.16,688252.9199999999,20,0,728759.4811626853,Increase stock (demand rising)
25,2012-05-25,783371.02,0,67.69,3.798,214.5499425,7.139,2012,5,21,717207.19,702163.0974999999,21,0,721260.9906044687,Maintain current stock and price
25,2012-06-01,694765.95,0,69.54,3.742,214.5513278,7.139,2012,6,22,783371.02,734216.5225,22,0,763368.1131232897,Maintain current stock and price
25,2012-06-08,730254.19,0,58.48,3.689,214.5527132,7.139,2012,6,23,694765.95,733802.58,23,0,700713.2934037714,Maintain current stock and price
25,2012-06-15,753860.89,0,68.34,3.62,214.5653243,7.139,2012,6,24,730254.19,731399.5875,24,0,736581.1759283681,Maintain current stock and price
25,2012-06-22,721601.9,0,73.52,3.564,214.606,7.139,2012,6,25,753860.89,740563.0125000001,25,0,752022.5277325718,Maintain current stock and price
25,2012-06-29,718890.81,0,69.84,3.506,214.6466757,7.139,2012,6,26,721601.9,725120.7325,26,0,730053.2100546311,Maintain current stock and price
25,2012-07-06,753385.55,0,75.52,3.475,214.6873514,7.28,2012,7,27,718890.81,731151.9475,27,0,729116.9189465946,Maintain current stock and price
25,2012-07-13,714093.95,0,73.87,3.523,214.728027,7.28,2012,7,28,753385.55,736934.7875000001,28,0,749367.7186694769,Maintain current stock and price
25,2012-07-20,685676.58,0,74.32,3.567,214.7331351,7.28,2012,7,29,714093.95,726993.0525,29,0,727129.5700014281,Maintain current stock and price
25,2012-07-27,659109.53,0,72.98,3.647,214.7382432,7.28,2012,7,30,685676.58,718011.7225,30,0,697636.5580257173,Maintain current stock and price
25,2012-08-03,709724.6,0,72.08,3.654,214.7433514,7.28,2012,8,31,659109.53,703066.4025,31,0,662217.4742477328,Reduce price / promo (demand softening)
25,2012-08-10,710496.97,0,71.93,3.722,214.7484595,7.28,2012,8,32,709724.6,692151.165,32,0,717338.7153768768,Maintain current stock and price
25,2012-08-17,728467.72,0,66.99,3.807,214.825578,7.28,2012,8,33,710496.97,691251.9199999999,33,0,719304.6067761227,Maintain current stock and price
25,2012-08-24,756527.64,0,64.53,3.834,214.9567044,7.28,2012,8,34,728467.72,701949.705,34,0,728093.1971010736,Maintain current stock and price
25,2012-08-31,714828.73,0,68.55,3.867,215.0878309,7.28,2012,8,35,756527.64,726304.2325,35,0,748279.0017061237,Maintain current stock and price
25,2012-09-07,671482.9,1,72.79,3.911,215.2189573,7.28,2012,9,36,714828.73,727580.265,36,0,728958.738046167,Maintain current stock and price
25,2012-09-14,657241.63,0,60.9,3.948,215.3583757,7.28,2012,9,37,671482.9,717826.7474999999,37,0,663756.3294028642,Reduce price / promo (demand softening)
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38,657241.63,700020.225,38,0,660560.3924988111,Reduce price / promo (demand softening)
25,2012-09-28,683300.84,0,54.52,3.997,215.7367162,7.28,2012,9,39,664745.2,677074.615,39,0,660265.5359727953,Maintain current stock and price
25,2012-10-05,699536.73,0,57.58,3.985,215.9258865,7.293,2012,10,40,683300.84,669192.6425,40,0,686881.9349619542,Maintain current stock and price
25,2012-10-12,697317.41,0,43.74,4.0,216.1150568,7.293,2012,10,41,699536.73,676206.1,41,0,710832.9295213408,Increase stock (demand rising)
25,2012-10-19,685531.85,0,51.93,3.969,216.1464699,7.293,2012,10,42,697317.41,686225.045,42,0,705204.7362005609,Maintain current stock and price
25,2012-10-26,688940.94,0,56.69,3.882,216.1515902,7.293,2012,10,43,685531.85,691421.7075,43,0,691109.4405998709,Maintain current stock and price
26,2012-04-06,1116829.23,0,33.35,3.957,137.7970968,7.489,2012,4,14,922018.43,936220.38,14,0,933520.9299810291,Maintain current stock and price
26,2012-04-13,889670.29,0,36.9,4.025,137.868,7.489,2012,4,15,1116829.23,958285.435,15,0,987978.0178405487,Maintain current stock and price
26,2012-04-20,923600.02,0,50.81,4.046,137.9230667,7.489,2012,4,16,889670.29,950827.1575000001,16,0,935385.5448088719,Maintain current stock and price
26,2012-04-27,911969.0,0,43.6,4.023,137.9781333,7.489,2012,4,17,923600.02,963029.4925,17,0,942400.1399246705,Maintain current stock and price
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,2012,5,18,911969.0,960517.135,18,0,939642.9801435533,Maintain current stock and price
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,2012,5,19,946573.29,917953.15,19,0,941443.3503189394,Maintain current stock and price
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,2012,5,20,1062548.73,961172.76,20,0,989307.0842038402,Maintain current stock and price
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,2012,5,21,978082.84,974793.465,21,0,995428.2558798739,Maintain current stock and price
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,2012,6,22,1067310.74,1013628.9,22,0,998427.8518765728,Maintain current stock and price
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,6,23,1015853.03,1030948.835,23,0,1023900.6275446283,Maintain current stock and price
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,2012,6,24,1106176.83,1041855.8600000001,24,0,1030819.0897889242,Maintain current stock and price
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,2012,6,25,1029248.22,1054647.205,25,0,1033441.0985914761,Maintain current stock and price
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,2012,6,26,1056282.91,1051890.2475,26,0,1034109.6424335663,Maintain current stock and price
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,7,27,1051190.44,1060724.5999999999,27,0,1049801.296032562,Maintain current stock and price
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,2012,7,28,1180470.8,1079298.0924999998,28,0,1074351.5948758798,Maintain current stock and price
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,2012,7,29,1063149.78,1087773.4825,29,0,1106669.3203467042,Maintain current stock and price
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,2012,7,30,1049625.9,1086109.23,30,0,1100028.1552465493,Maintain current stock and price
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,8,31,1031745.14,1081247.905,31,0,1080831.8576637497,Maintain current stock and price
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,8,32,1090915.09,1058858.9775,32,0,1048778.2003659727,Maintain current stock and price
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,2012,8,33,1121476.51,1073440.66,33,0,1062042.548325624,Maintain current stock and price
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,2012,8,34,1068292.56,1078107.3250000002,34,0,1085260.2659702757,Maintain current stock and price
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,1022704.2,1075847.09,35,0,1075920.0013284371,Maintain current stock and price
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,1053495.51,1066492.195,36,0,1061370.1121530435,Maintain current stock and price
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,1081874.03,1056591.5750000002,37,0,1048349.5999640281,Maintain current stock and price
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,986131.94,1036051.4199999999,38,0,1023473.2071990335,Maintain current stock and price
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,961084.08,1020646.39,39,0,982423.0266588692,Maintain current stock and price
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,964726.37,998454.105,40,0,1002980.9744951591,Maintain current stock and price
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,1095504.26,1001861.6625,41,0,999669.2025773216,Maintain current stock and price
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42,1044639.69,1016488.6,42,0,1002568.0195888564,Maintain current stock and price
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43,975578.02,1020112.085,43,0,1000948.6507692161,Maintain current stock and price
27,2012-04-06,1899013.34,0,48.73,4.143,141.7712396,8.253,2012,4,14,1615494.14,1619915.24,14,0,1630563.5409180606,Maintain current stock and price
27,2012-04-13,1650405.21,0,52.22,4.187,141.8433929,8.253,2012,4,15,1899013.34,1692832.7225,15,0,1752565.1864093535,Maintain current stock and price
27,2012-04-20,1639999.47,0,62.62,4.17,141.9015262,8.253,2012,4,16,1650405.21,1696438.0075,16,0,1688531.7272623652,Maintain current stock and price
27,2012-04-27,1565498.84,0,52.33,4.163,141.9596595,8.253,2012,4,17,1639999.47,1701228.04,17,0,1716471.019572345,Maintain current stock and price
27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,2012,5,18,1565498.84,1688729.215,18,0,1664421.1903764338,Maintain current stock and price
27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,2012,5,19,1669388.45,1631322.9925000002,19,0,1636066.442552953,Maintain current stock and price
27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,2012,5,20,1674306.31,1637298.2675,20,0,1638427.7021226063,Maintain current stock and price
27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,2012,5,21,1707158.82,1654088.105,21,0,1663597.444577627,Maintain current stock and price
27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,2012,6,22,1818906.73,1717440.0775,22,0,1813200.6759657154,Increase stock (demand rising)
27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,2012,6,23,1900638.6,1775252.615,23,0,1857516.096628435,Maintain current stock and price
27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,2012,6,24,1764756.31,1797865.115,24,0,1828085.3085839255,Maintain current stock and price
27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,2012,6,25,1773500.56,1814450.55,25,0,1833758.6416295914,Maintain current stock and price
27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,2012,6,26,1837884.79,1819195.0650000002,26,0,1863651.2141480178,Maintain current stock and price
27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,2012,7,27,1842555.32,1804674.245,27,0,1851175.3905912014,Maintain current stock and price
27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,2012,7,28,2062224.92,1879041.3975,28,0,1910693.8842577068,Maintain current stock and price
27,2012-07-20,1730913.66,0,78.64,3.732,142.2337569,8.239,2012,7,29,1755889.53,1874638.64,29,0,1802435.3352189416,Maintain current stock and price
27,2012-07-27,1625883.71,0,76.01,3.82,142.2126924,8.239,2012,7,30,1730913.66,1847895.8575,30,0,1768854.417952875,Maintain current stock and price
27,2012-08-03,1705810.84,0,75.22,3.819,142.1916279,8.239,2012,8,31,1625883.71,1793727.9549999998,31,0,1693467.6060551924,Reduce price / promo (demand softening)
27,2012-08-10,1720537.26,0,78.44,3.863,142.1705634,8.239,2012,8,32,1705810.84,1704624.435,32,0,1709636.2498556564,Maintain current stock and price
27,2012-08-17,1735339.59,0,76.51,3.963,142.2157385,8.239,2012,8,33,1720537.26,1695786.3675000002,33,0,1698603.97075146,Maintain current stock and price
27,2012-08-24,1780443.36,0,72.93,3.997,142.3105933,8.239,2012,8,34,1735339.59,1696892.85,34,0,1726997.950662844,Maintain current stock and price
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,2012,8,35,1780443.36,1735532.7625000002,35,0,1796579.0246686258,Maintain current stock and price
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,2012,9,36,1731935.43,1742063.9100000001,36,0,1795398.2009094465,Maintain current stock and price
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,2012,9,37,1840955.23,1772168.4025,37,0,1828386.2765682423,Maintain current stock and price
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,2012,9,38,1519604.5,1718234.63,38,0,1687880.6472689814,Maintain current stock and price
27,2012-09-28,1540687.63,0,64.92,4.158,142.76575,8.239,2012,9,39,1557485.75,1662495.2275,39,0,1654493.4138124546,Maintain current stock and price
27,2012-10-05,1591816.88,0,64.5,4.151,142.8516833,8.0,2012,10,40,1540687.63,1614683.2774999999,40,0,1636865.740414503,Maintain current stock and price
27,2012-10-12,1660081.29,0,55.4,4.186,142.9376167,8.0,2012,10,41,1591816.88,1552398.69,41,0,1527430.2494563032,Maintain current stock and price
27,2012-10-19,1620374.24,0,56.53,4.153,142.8633629,8.0,2012,10,42,1660081.29,1587517.8875,42,0,1640061.0921948173,Maintain current stock and price
27,2012-10-26,1703047.74,0,58.99,4.071,142.7624113,8.0,2012,10,43,1620374.24,1603240.01,43,0,1642813.0023386525,Maintain current stock and price
28,2012-04-06,1559592.79,0,64.05,4.121,131.0375484,11.627,2012,4,14,1209524.11,1361055.7674999998,14,0,1294869.4631375421,Maintain current stock and price
28,2012-04-13,1290684.95,0,64.28,4.254,131.108,11.627,2012,4,15,1559592.79,1330762.95,15,0,1356932.5760616276,Maintain current stock and price
28,2012-04-20,1180797.2,0,66.73,4.222,131.1173333,11.627,2012,4,16,1290684.95,1318965.315,16,0,1309339.5872970463,Maintain current stock and price
28,2012-04-27,1170456.16,0,77.99,4.193,131.1266667,11.627,2012,4,17,1180797.2,1310149.7625,17,0,1276598.1261145913,Maintain current stock and price
28,2012-05-04,1450628.85,0,76.03,4.171,131.136,11.627,2012,5,18,1170456.16,1300382.775,18,0,1257769.5983453023,Maintain current stock and price
28,2012-05-11,1264575.18,0,77.27,4.186,131.1453333,11.627,2012,5,19,1450628.85,1273141.79,19,0,1293109.334564497,Maintain current stock and price
28,2012-05-18,1213310.45,0,84.51,4.11,131.0983226,11.627,2012,5,20,1264575.18,1266614.3475,20,0,1280280.6750813501,Maintain current stock and price
28,2012-05-25,1151214.41,0,83.84,4.293,131.0287742,11.627,2012,5,21,1213310.45,1274742.66,21,0,1285488.7184048712,Maintain current stock and price
28,2012-06-01,1245480.95,0,78.11,4.277,130.9592258,11.627,2012,6,22,1151214.41,1269932.2225,22,0,1225323.6102215815,Maintain current stock and price
28,2012-06-08,1440687.69,0,84.83,4.103,130.8896774,11.627,2012,6,23,1245480.95,1218645.2475,23,0,1268665.544185253,Maintain current stock and price
28,2012-06-15,1229760.97,0,85.94,4.144,130.8295333,11.627,2012,6,24,1440687.69,1262673.375,24,0,1288038.1972997228,Maintain current stock and price
28,2012-06-22,1180671.55,0,91.61,4.014,130.7929,11.627,2012,6,25,1229760.97,1266786.005,25,0,1274945.645507627,Maintain current stock and price
28,2012-06-29,1129031.98,0,90.47,3.875,130.7562667,11.627,2012,6,26,1180671.55,1274150.29,26,0,1269775.1583552384,Maintain current stock and price
28,2012-07-06,1500863.54,0,89.13,3.765,130.7196333,10.926,2012,7,27,1129031.98,1245038.0474999999,27,0,1231145.2603173633,Maintain current stock and price
28,2012-07-13,1179915.04,0,95.61,3.723,130.683,10.926,2012,7,28,1500863.54,1260082.01,28,0,1285486.799261037,Maintain current stock and price
28,2012-07-20,1149427.48,0,85.53,3.726,130.7012903,10.926,2012,7,29,1179915.04,1247620.5275,29,0,1233086.1112624072,Maintain current stock and price
28,2012-07-27,1135035.09,0,93.47,3.769,130.7195806,10.926,2012,7,30,1149427.48,1239809.51,30,0,1235950.3043371788,Maintain current stock and price
28,2012-08-03,1376520.1,0,88.16,3.76,130.737871,10.926,2012,8,31,1135035.09,1241310.2875,31,0,1247625.5819151273,Maintain current stock and price
28,2012-08-10,1269113.41,0,95.91,3.811,130.7561613,10.926,2012,8,32,1376520.1,1210224.4275,32,0,1283913.7813443653,Increase stock (demand rising)
28,2012-08-17,1184198.41,0,94.87,4.002,130.7909677,10.926,2012,8,33,1269113.41,1232524.02,33,0,1268118.923487216,Maintain current stock and price
28,2012-08-24,1199309.59,0,85.32,4.055,130.8381613,10.926,2012,8,34,1184198.41,1241216.7525,34,0,1248722.5644727757,Maintain current stock and price
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,2012,8,35,1199309.59,1257285.3775,35,0,1258048.9393984172,Maintain current stock and price
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,2012,9,36,1227118.75,1219935.04,36,0,1276779.0942352237,Maintain current stock and price
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,2012,9,37,1469693.99,1270080.185,37,0,1290418.6075653606,Maintain current stock and price
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,2012,9,38,1124660.77,1255195.775,38,0,1204183.6133638413,Maintain current stock and price
28,2012-09-28,1129508.61,0,81.22,3.966,131.043,10.926,2012,9,39,1135340.19,1239203.425,39,0,1215416.7030949143,Maintain current stock and price
28,2012-10-05,1462941.03,0,81.61,3.966,131.0756667,10.199,2012,10,40,1129508.61,1214800.8900000001,40,0,1229500.17318157,Maintain current stock and price
28,2012-10-12,1205536.71,0,71.74,4.468,131.1083333,10.199,2012,10,41,1462941.03,1213112.65,41,0,1271871.5890475158,Maintain current stock and price
28,2012-10-19,1143724.48,0,68.66,4.449,131.1499677,10.199,2012,10,42,1205536.71,1233331.635,42,0,1271332.7164047032,Maintain current stock and price
28,2012-10-26,1213860.61,0,65.95,4.301,131.1930968,10.199,2012,10,43,1143724.48,1235427.7075,43,0,1233092.546872426,Maintain current stock and price
29,2012-04-06,633826.55,0,46.38,3.957,137.7970968,9.14,2012,4,14,504566.28,504004.7075,14,0,518808.9596971348,Maintain current stock and price
29,2012-04-13,520493.83,0,49.89,4.025,137.868,9.14,2012,4,15,633826.55,536273.7575,15,0,559101.2681253919,Maintain current stock and price
29,2012-04-20,525200.59,0,58.81,4.046,137.9230667,9.14,2012,4,16,520493.83,544073.785,16,0,526626.3486415698,Maintain current stock and price
29,2012-04-27,497250.22,0,51.42,4.023,137.9781333,9.14,2012,4,17,525200.59,546021.8125,17,0,527585.7853044805,Maintain current stock and price
29,2012-05-04,504963.84,0,50.75,3.991,138.0332,9.14,2012,5,18,497250.22,544192.7975,18,0,515326.04148718336,Reduce price / promo (demand softening)
29,2012-05-11,529707.87,0,56.72,3.947,138.0882667,9.14,2012,5,19,504963.84,511977.12000000005,19,0,519175.4561564062,Maintain current stock and price
29,2012-05-18,543706.04,0,61.9,3.899,138.1065806,9.14,2012,5,20,529707.87,514280.63,20,0,526279.6003657257,Maintain current stock and price
29,2012-05-25,549665.67,0,62.39,3.85,138.1101935,9.14,2012,5,21,543706.04,518906.9925,21,0,540487.1476827799,Maintain current stock and price
29,2012-06-01,576252.35,0,70.01,3.798,138.1138065,9.14,2012,6,22,549665.67,532010.855,22,0,544688.5624624755,Maintain current stock and price
29,2012-06-08,554093.15,0,61.71,3.746,138.1174194,9.14,2012,6,23,576252.35,549832.9824999999,23,0,551122.7610247927,Maintain current stock and price
29,2012-06-15,552338.76,0,66.56,3.683,138.1295333,9.14,2012,6,24,554093.15,555929.3025,24,0,549612.8453685242,Maintain current stock and price
29,2012-06-22,581854.5,0,70.61,3.629,138.1629,9.14,2012,6,25,552338.76,558087.4825,25,0,550625.8408492848,Maintain current stock and price
29,2012-06-29,555954.13,0,70.99,3.577,138.1962667,9.14,2012,6,26,581854.5,566134.6900000001,26,0,568712.8809818941,Maintain current stock and price
29,2012-07-06,578832.41,0,77.41,3.538,138.2296333,9.419,2012,7,27,555954.13,561060.135,27,0,550128.6933098105,Maintain current stock and price
29,2012-07-13,514709.76,0,75.81,3.561,138.263,9.419,2012,7,28,578832.41,567244.9500000001,28,0,567164.3318840832,Maintain current stock and price
29,2012-07-20,506705.36,0,76.57,3.61,138.2331935,9.419,2012,7,29,514709.76,557837.7,29,0,526917.5383189992,Reduce price / promo (demand softening)
29,2012-07-27,475158.24,0,73.52,3.701,138.2033871,9.419,2012,7,30,506705.36,539050.415,30,0,517142.5446885777,Maintain current stock and price
29,2012-08-03,504754.74,0,72.99,3.698,138.1735806,9.419,2012,8,31,475158.24,518851.4425,31,0,496927.80551145657,Maintain current stock and price
29,2012-08-10,518628.42,0,76.74,3.772,138.1437742,9.419,2012,8,32,504754.74,500332.02499999997,32,0,514888.57578098064,Maintain current stock and price
29,2012-08-17,416881.66,0,74.92,3.84,138.1857097,9.419,2012,8,33,518628.42,501311.68999999994,33,0,525748.0233418337,Maintain current stock and price
29,2012-08-24,615026.15,0,70.42,3.874,138.2814516,9.419,2012,8,34,416881.66,478855.765,34,0,433657.8013297785,Reduce price / promo (demand softening)
